article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url
OND21N065-K11,ONLCAMILLE WIDE - Straight leg jeans - medium blue denim,WOMEN,TROUSER,ONLCAMILLE WIDE,ONLY Tall,3999,3999,https://www.zalando.nl/only-tall-onlcamille-wide-straight-leg-jeans-medium-blue-denim-ond21n065-k11.html,https://img01.ztat.net/article/spp-media-p1/b163b9e1cb55475297aebe363c20e108/17c6e972ed264771a8cbfeaf93d80e29.jpg?imwidth=103&filter=packshot
M9121C5FL-O11,QUANT - Blousejurk - bruin,WOMEN,DRESS,QUANT,Mango,4999,2599,https://www.zalando.nl/mango-quant-blousejurk-bruin-m9121c5fl-o11.html,https://img01.ztat.net/article/spp-media-p1/51e83a407ee64e8f98d3cc522f67751c/fd7c57b2396b40c1becd2c0a885e8068.jpg?imwidth=103
M9121U146-A11,PERSA - Halflange jas - off white,WOMEN,COAT,PERSA,Mango,7999,7999,https://www.zalando.nl/mango-persa-mantel-off-white-m9121u146-a11.html,https://img01.ztat.net/article/spp-media-p1/97a43ad782f043df839a6201d57c3f56/bd391d2fbe5344df85e23c64128d6cd2.jpg?imwidth=103&filter=packshot
NX323F20H-J11,GEO PRINT - Jurk - pink,KIDS,DRESS,GEO PRINT,Next,1100,1100,https://www.zalando.nl/next-jurk-pink-nx323f20h-j11.html,https://img01.ztat.net/article/spp-media-p1/32718dbd9a7549b7b312211b7fc7f5e8/9a3c73188fb64f2988d3db040c30d68d.jpg?imwidth=103&filter=packshot
ON321N11O-Q11,ONLROYAL  - Jeans Skinny Fit - black denim,WOMEN,TROUSER,ONLROYAL,ONLY,2999,2699,https://www.zalando.nl/only-onlroyal-jeans-skinny-fit-black-denim-on321n11o-q11.html,https://img01.ztat.net/article/spp-media-p1/fe8e073786bf30f685f01bf66a5853fc/49de00a324ae403797876843ca4dd9ac.jpg?imwidth=103&filter=packshot
POJ81G010-G11,SPACE FRILL NON WIRED SWIMSUIT - Badpak - red,WOMEN,ONE_PIECE_BEACHWEAR,SPACE FRILL NON WIRED SWIMSUIT,Pour Moi,4895,4895,https://www.zalando.nl/pour-moi-space-frill-non-wired-swimsuit-badpak-red-poj81g010-g11.html,https://img01.ztat.net/article/spp-media-p1/046c814ef15c4bab9267b4dc5664336f/dd4335f8da8440c599ea4434dcc13f72.jpg?imwidth=103&filter=packshot
M3I21C0JM-B11,Jurk - beige,WOMEN,DRESS,Jurk,Massimo Dutti,14900,14900,https://www.zalando.nl/massimo-dutti-jurk-beige-m3i21c0jm-b11.html,https://img01.ztat.net/article/spp-media-p1/f435522d05224ec69126654627551568/a856c11659914135bca3fb32dd18c8ec.jpg?imwidth=103&filter=packshot
WF524G0N0-T11,MET DESSIN - Longsleeve - blue,KIDS,T_SHIRT_TOP,MET DESSIN,WE Fashion,2000,1600,https://www.zalando.nl/we-fashion-met-dessin-longsleeve-blue-wf524g0n0-t11.html,https://img01.ztat.net/article/spp-media-p1/cb74b2ea85454880926f7ea23c974cc9/2f5b609aa4fd420b821f0f04a298a0fc.jpg?imwidth=103&filter=packshot
AD541K03D-Q11,Trainingspak - black/white,WOMEN,COMBINATION_CLOTHING,Trainingspak,adidas Performance,6995,6995,https://www.zalando.nl/adidas-performance-trainingspak-blackwhite-ad541k03d-q11.html,https://img01.ztat.net/article/spp-media-p1/3ed01298f8d63e188f86d45ffdbac17d/0a2d156e38594d5b98e50f4e65ff0bf2.jpg?imwidth=103&filter=packshot
PUC21J0TL-A11,OVERSIZE  - Sweater - white,WOMEN,PULLOVER,OVERSIZE,PULL&BEAR,1599,1599,https://www.zalando.nl/pullandbear-sweater-white-puc21j0tl-a11.html,https://img01.ztat.net/article/spp-media-p1/98585a8d72214421be89b34e68482132/946d9c9871334672be8043733b3500ac.jpg?imwidth=103&filter=packshot
AN621C1R6-Q11,WRAP OVER WAIST PUNTO CAP SLEEVES BODYCON MINI DRESS - Etui-jurk - black,WOMEN,DRESS,WRAP OVER WAIST PUNTO CAP SLEEVES BODYCON MINI DRESS,Anna Field,3299,3299,https://www.zalando.nl/anna-field-wrap-over-waist-punto-cap-sleeves-bodycon-mini-dress-etui-jurk-black-an621c1r6-q11.html,https://img01.ztat.net/article/spp-media-p1/067b531cf1c74178bcc66dda572dada9/3258c8d7141f463fb17ecfd080361344.jpg?imwidth=103&filter=packshot
BEJ81J00S-Q11,WITH RING  - Bikinitop - black,WOMEN,BIKINI_TOP,WITH RING,Bershka,1299,1299,https://www.zalando.nl/bershka-with-ring-bikinitop-black-bej81j00s-q11.html,https://img01.ztat.net/article/spp-media-p1/b61424b48ea941b7a6c7df914fb203b0/ff9af76d8116464cb980a8f5d6caee10.jpg?imwidth=103&filter=packshot
UN242F06V-Q11,STORM RUN  - Trainingsvest - black,MEN,COAT,STORM RUN,Under Armour,6495,6495,https://www.zalando.nl/under-armour-storm-run-hooded-jacket-hardloopjack-black-un242f06v-q11.html,https://img01.ztat.net/article/spp-media-p1/db22ed8a4e4c44ab8dd747fe459a1b5a/72a1689c2172416987879059944e6695.jpg?imwidth=103&filter=packshot
AN621C1JD-Q11,Maxi-jurk - black,WOMEN,DRESS,Jerseyjurk,Anna Field,3499,3499,https://www.zalando.nl/anna-field-jerseyjurk-black-an621c1jd-q11.html,https://img01.ztat.net/article/spp-media-p1/f6301609062c34c2bdeeb1ade2f98e83/a12d21c0ffa94d5c8e069298778e214c.jpg?imwidth=103&filter=packshot
OS322G0DE-K11,ONSWARP - Jeans Skinny Fit - blue denim,MEN,TROUSER,ONSWARP,Only & Sons,2999,2999,https://www.zalando.nl/only-and-sons-onswarp-jeans-skinny-fit-blue-denim-os322g0de-k11.html,https://img01.ztat.net/article/spp-media-p1/1d28333be55c3306bf99b5da4daccee3/bce1ec958e4f4389a95de499a8588666.jpg?imwidth=103&filter=packshot
NX323H0BG-O11,Blouse - brown,KIDS,SHIRT,Blouse,Next,1000,1000,https://www.zalando.nl/next-blouse-brown-nx323h0bg-o11.html,https://img01.ztat.net/article/spp-media-p1/20e876072aee3379ad26390f2e425215/2dd674e8d6094d59be3842e014eee1ba.jpg?imwidth=103&filter=packshot
NI121J0ID-C11,OVER SIZED - Sweater - dark grey heather,WOMEN,PULLOVER,OVER SIZED,Nike Sportswear,5495,5495,https://www.zalando.nl/nike-sportswear-sweater-dark-grey-heather-ni121j0id-c11.html,https://img01.ztat.net/article/spp-media-p1/e4a6e489f876493cb4b77715a92f73cd/649041cd46624fa491953accd2a6caf2.jpg?imwidth=103&filter=packshot
GS122G0NK-K11,3301 SLIM - Slim fit jeans - blue denim,MEN,TROUSER,3301 SLIM,G-Star,9995,9995,https://www.zalando.nl/g-star-slim-fit-jeans-blue-denim-gs122g0nk-k11.html,https://img01.ztat.net/article/spp-media-p1/981c58f4beff3385abb5ff6ffbb8ae0b/70a5f3b8182f4a86a9d2360dda82d5af.jpg?imwidth=103&filter=packshot
WAH21C00W-Q11,CONTRAST FRILL SLEEVE MIDI DRESS - Jerseyjurk - black/white,WOMEN,DRESS,CONTRAST FRILL SLEEVE MIDI DRESS,WAL G TALL,4195,4195,https://www.zalando.nl/wal-g-tall-contrast-frill-sleeve-midi-dress-jerseyjurk-black-white-wah21c00w-q11.html,https://img01.ztat.net/article/spp-media-p1/4158aff8b0054978b0ad5f4dcc35d0cf/5b6e8ff4ba7f4dfa8169c2e1667e7351.jpg?imwidth=103&filter=packshot
JY121G03F-B11,NOOS - Halflange jas - chateau gray,WOMEN,JACKET,NOOS,JDY,2999,2249,https://www.zalando.nl/jdy-jdygeggo-treats-blazer-chateau-gray-jy121g03f-b11.html,https://img01.ztat.net/article/spp-media-p1/92afd917a81c318f9e794f32a7539d11/6d21f50cfb7a4ed781e4f5578352c735.jpg?imwidth=103&filter=packshot
PUC21D1G2-Q11,T-shirt basic - black,WOMEN,T_SHIRT_TOP,T-shirt basic,PULL&BEAR,1099,1099,https://www.zalando.nl/pullandbear-t-shirt-print-black-puc21d1g2-q11.html,https://img01.ztat.net/article/spp-media-p1/f4a58079c7d54aa4a20ed15422119dc2/46d4a07a278641d685b30b3a716ba1eb.jpg?imwidth=103&filter=packshot
TO122O0HF-Q11,SPLIT LOGO TEE - T-shirt print - black,MEN,T_SHIRT_TOP,SPLIT LOGO TEE,Tommy Hilfiger,3990,3990,https://www.zalando.nl/tommy-hilfiger-corp-split-logo-tee-t-shirt-print-black-to122o0hf-q11.html,https://img01.ztat.net/article/spp-media-p1/c348739db1b046bca1d1955954bd3e8c/4aaa57f7fdb047e680d7578f5132b624.jpg?imwidth=103&filter=packshot
AN621C1JZ-M11,Gebreide jurk - deep teal,WOMEN,DRESS,Etui-jurk,Anna Field,3999,3999,https://www.zalando.nl/anna-field-gebreide-jurk-deep-teal-an621c1jz-m11.html,https://img01.ztat.net/article/spp-media-p1/879a65376547359bafde9625cd8ecb44/e8c1bdc054594d3a8e48661b797e174b.jpg?imwidth=103&filter=packshot
WF524I032-K11,Overhemd - blue,KIDS,SHIRT,Overhemd,WE Fashion,2300,1840,https://www.zalando.nl/we-fashion-overhemd-blue-wf524i032-k11.html,https://img01.ztat.net/article/spp-media-p1/f78643ecf87145ad80463263569ff279/ad451df75c4446c983708ac532a97f8c.jpg?imwidth=103&filter=packshot
DOG81L009-Q11,MINORI  - Bikini - black,WOMEN,BIKINI_COMBINATION,MINORI,DORINA,3195,3195,https://www.zalando.nl/dorina-minori-bikini-black-dog81l009-q11.html,https://img01.ztat.net/article/spp-media-p1/8a928a5b9fa446deb44502b0dd5bfcd5/9bf5965f71d149f785a8ca21c3b0686b.jpg?imwidth=103&filter=packshot
BEJ21C0RN-B11,WITH CORSET DETAIL - Jurk - camel,WOMEN,DRESS,WITH CORSET DETAIL,Bershka,3999,3999,https://www.zalando.nl/bershka-with-corset-detail-jurk-camel-bej21c0rn-b11.html,https://img01.ztat.net/article/spp-media-p1/2d23e56a890e49d7a81524313c56c441/2722c9e23b7944779712078da679dda1.jpg?imwidth=103&filter=packshot
PUC22S0IS-A11,Hoodie - white,ALL,PULLOVER,Sweater,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-white-puc22s0is-a11.html,https://img01.ztat.net/article/spp-media-p1/e46ca039a464426681d4a819ffdcb2ce/369db8b2fd084a70b46ff4709ab6b50a.jpg?imwidth=103&filter=packshot
C1422O06M-A13,"POCKET T-SHIRT - Longsleeve - scotty stripe, dark navy, white",MEN,T_SHIRT_TOP,POCKET T-SHIRT,Carhartt WIP,4495,4495,https://www.zalando.nl/carhartt-wip-pocket-t-shirt-longsleeve-scotty-stripe-dark-navy-white-c1422o06m-a13.html,https://img01.ztat.net/article/spp-media-p1/cbbf933158f34177970f52be1c43e040/ff2c229429124d3c8359c45a00afe48b.jpg?imwidth=103&filter=packshot
NAA21C0MR-C11,Jurk - grey/yellow,WOMEN,DRESS,Jurk,NA-KD,3495,3495,https://www.zalando.nl/na-kd-korte-jurk-greyyellow-naa21c0mr-c11.html,https://img01.ztat.net/article/spp-media-p1/1bf0113c770b4af9813c4992eb3125e6/af4f8cadf18b4df0823984282226432c.jpg?imwidth=103
ON321C2LX-M11,OBERTEIL WICKEL RÜSCHEN - Blouse - trekking green,WOMEN,T_SHIRT_TOP,OBERTEIL WICKEL RÜSCHEN,ONLY,3499,3499,https://www.zalando.nl/only-oberteil-wickel-rueschen-blouse-trekking-green-on321c2lx-m11.html,https://img01.ztat.net/article/spp-media-p1/a2edcaaec04d4c8f88010273a14b6142/6067d373a49043eba565ff7f1fa42b37.jpg?imwidth=103&filter=packshot
LE222O00G-K11,GRAPHIC SET-IN NECK - T-shirt print - graphic dress blues,MEN,T_SHIRT_TOP,GRAPHIC SET-IN NECK,Levi's®,2995,2095,https://www.zalando.nl/levi-s-t-shirt-print-graphic-dress-blues-le222o00g-k11.html,https://img01.ztat.net/article/spp-media-p1/2e08fa40e9323234a22ff887b9648ff0/ec737e9a9b0340fbb161fcc8a520554b.jpg?imwidth=103&filter=packshot
M9121N1BA-K11,MOM FIT - Jeans Tapered Fit - medium blue,WOMEN,TROUSER,MOM FIT,Mango,2999,2999,https://www.zalando.nl/mango-slim-fit-jeans-medium-blue-m9121n1ba-k11.html,https://img01.ztat.net/article/spp-media-p1/ef03ee675d19448ebb12213dfc525872/8bdb7036eede48c2a07e8e1d857a7a23.jpg?imwidth=103&filter=packshot
PUC21A0KN-C11,Broek - grey,WOMEN,TROUSER,Broek,PULL&BEAR,2599,2599,https://www.zalando.nl/pullandbear-chino-grey-puc21a0kn-c11.html,https://img01.ztat.net/article/spp-media-p1/5f566093a4ee49b6a002a67770fbf7d7/47098f1384774664bf5bb1ad3851fb35.jpg?imwidth=103&filter=packshot
BEJ21N0A8-K12,Relaxed fit jeans - royal blue,WOMEN,TROUSER,Relaxed fit jeans,Bershka,1999,1999,https://www.zalando.nl/bershka-relaxed-fit-jeans-royal-blue-bej21n0a8-k12.html,https://img01.ztat.net/article/spp-media-p1/f522a295cbf04b1f90b4f1c2c191412a/e879ce7ddbf9482e8934e1c7fd21dfd1.jpg?imwidth=103&filter=packshot
PUC21E0UG-K12,Overhemdblouse - mottled royal blue,WOMEN,SHIRT,Overhemdblouse,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-overhemdblouse-mottled-royal-blue-puc21e0ug-k12.html,https://img01.ztat.net/article/spp-media-p1/cb369c4524bf46599447f6c160126659/4a1e6cae41784287ba7f5a7f89f1e2fb.jpg?imwidth=103&filter=packshot
OP421B02R-Q11,ONLPELLA SKIRT - Maxirok - black,WOMEN,SKIRT,ONLPELLA SKIRT,ONLY Petite,2999,2999,https://www.zalando.nl/only-petite-onlpella-skirt-maxirok-black-op421b02r-q11.html,https://img01.ztat.net/article/spp-media-p1/ab8a890fe32c40129f694db83cfeca5c/ac098585701044469889b6a969b5ee61.jpg?imwidth=103&filter=packshot
PUC22G0I0-K11,SUPER SKINNY FIT - Jeans Skinny Fit - dark blue denim,MEN,TROUSER,SUPER SKINNY FIT,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-super-skinny-fit-jeans-skinny-fit-dark-blue-denim-puc22g0i0-k11.html,https://img01.ztat.net/article/spp-media-p1/86e9ea6d1792408089dfdce288d9b45c/a5e63f0a76664642b82bc3b2be57f50f.jpg?imwidth=103&filter=packshot
BEJ21D148-Q11,Body - black,WOMEN,T_SHIRT_TOP,Body,Bershka,1299,1299,https://www.zalando.nl/bershka-body-black-bej21d148-q11.html,https://img01.ztat.net/article/spp-media-p1/b0127613b3b94ccc9b3f8d32672b474b/06344c245e1f4c19841d28434f66d66d.jpg?imwidth=103&filter=packshot
C1422O06M-A13,"POCKET T-SHIRT - Longsleeve - scotty stripe, dark navy, white",MEN,T_SHIRT_TOP,POCKET T-SHIRT,Carhartt WIP,4495,4495,https://www.zalando.nl/carhartt-wip-pocket-t-shirt-longsleeve-scotty-stripe-dark-navy-white-c1422o06m-a13.html,https://img01.ztat.net/article/spp-media-p1/cbbf933158f34177970f52be1c43e040/ff2c229429124d3c8359c45a00afe48b.jpg?imwidth=103&filter=packshot
WF523B04O-Q11,Legging - black,KIDS,TROUSER,Legging,WE Fashion,1400,1120,https://www.zalando.nl/we-fashion-legging-black-wf523b04o-q11.html,https://img01.ztat.net/article/spp-media-p1/d5d8fc45ec2b427dbbfe240bbceb0043/35fc5a8a0c3e40048430d94e289cf570.jpg?imwidth=103&filter=packshot
GS122G0AJ-K11,3301 TAPERED - Relaxed fit jeans - dark-blue denim,MEN,TROUSER,3301 TAPERED,G-Star,9995,7495,https://www.zalando.nl/g-star-3301-tapered-jeans-tapered-fit-gs122g0aj-k11.html,https://img01.ztat.net/article/spp-media-p1/455169a2533333238c241e6d8eca49e9/9d448b0c13a243498dc151958860f80b.jpg?imwidth=103&filter=packshot
BEJ21N0BL-K11,MOM - Slim fit jeans - blue,WOMEN,TROUSER,MOM,Bershka,2299,2299,https://www.zalando.nl/bershka-mom-slim-fit-jeans-blue-bej21n0bl-k11.html,https://img01.ztat.net/article/spp-media-p1/13c4e0c9d5284ab5b61f0143f88ced62/2fb9f7e30ab4427faf2fc68985961560.jpg?imwidth=103&filter=packshot
SC323E023-K11,LAYERED - A-lijn rok - blauw,KIDS,SKIRT,LAYERED,Scotch & Soda,6595,6595,https://www.zalando.nl/scotch-and-soda-a-lijn-rok-blauw-sc323e023-k11.html,https://img01.ztat.net/article/spp-media-p1/7e108d0b201044699d2cd02c7710d879/70855e56e9bd4af192281ff3d84031e5.jpg?imwidth=103&filter=packshot
ON321E1BH-Q11,ONLDEBBIE SINGLET NOOS - Top - black,WOMEN,T_SHIRT_TOP,ONLDEBBIE SINGLET NOOS,ONLY,2199,1759,https://www.zalando.nl/only-onldebbie-singlet-top-black-on321e1bh-q11.html,https://img01.ztat.net/article/spp-media-p1/7da1d84ea3bb4ad6b313a550d90031b2/6ca4471198e44dae87051928407766e4.png?imwidth=103&filter=packshot
N1423G0CO-A11,GUAYMAS - T-shirt basic - antique white,KIDS,T_SHIRT_TOP,GUAYMAS,Noppies,1999,1999,https://www.zalando.nl/noppies-t-shirt-basic-antique-white-n1423g0co-a11.html,https://img01.ztat.net/article/spp-media-p1/0b6048ce2f2f4d1697f54fdf4f728115/c8cab873df4a4dc2a44a81a64126b25e.jpg?imwidth=103&filter=packshot
GS121N043-K11,MIDGE SADDLE MID STRAIGHT  - Straight leg jeans - denim,WOMEN,TROUSER,MIDGE SADDLE MID STRAIGHT,G-Star,9995,6995,https://www.zalando.nl/g-star-midge-saddle-mid-straight-straight-leg-jeans-denim-gs121n043-k11.html,https://img01.ztat.net/article/spp-media-p1/06b2c4fdb9e43e688ba706cf4d92391d/03567552dc3941a78bf32599c9bc1b5f.jpg?imwidth=103&filter=packshot
GS121N06B-Q11,LYNN MID SUPER SKINNY  - Jeans Skinny Fit - yield black ultimate stretch denim,WOMEN,TROUSER,LYNN MID SUPER SKINNY,G-Star,9995,9995,https://www.zalando.nl/g-star-jeans-skinny-fit-yield-black-ultimate-stretch-denim-gs121n06b-q11.html,https://img01.ztat.net/article/spp-media-p1/0c2ee9e6f8b839fba060c0eb086f7709/87c894c3695848918ddb75df3014da83.jpg?imwidth=103&filter=packshot
ON321D2HA-Q11,ONLGINA LIFE - T-shirt print - black/leo,WOMEN,T_SHIRT_TOP,ONLGINA LIFE,ONLY,1699,1444,https://www.zalando.nl/only-onlgina-life-t-shirt-print-blackleo-on321d2ha-q11.html,https://img01.ztat.net/article/spp-media-p1/caa856c58c25312f88a50d4c9b07f3eb/5bf6219b72084e6db3a5582acf7848a5.jpg?imwidth=103&filter=packshot
TRU21C0AD-J11,SIYAH - Blousejurk - pink,WOMEN,DRESS,SIYAH,Trendyol,5499,5499,https://www.zalando.nl/trendyol-siyah-blousejurk-pink-tru21c0ad-j11.html,https://img01.ztat.net/article/spp-media-p1/6fa2db4b04904a31a7fd832346998f67/a36be6be1fcf4e9a8a657722eebf2aaa.jpg?imwidth=103
BEJ21A0JZ-I11,FLARE WITH SPLIT HEMS  - Broek - purple,WOMEN,TROUSER,FLARE WITH SPLIT HEMS,Bershka,2599,2599,https://www.zalando.nl/bershka-flared-with-split-hems-broek-purple-bej21a0jz-i11.html,https://img01.ztat.net/article/spp-media-p1/771f010acd6b4390b61a6ac9bbdac6e2/20096e18367d49fca65a52186453d4d5.jpg?imwidth=103&filter=packshot
PUC21J0OH-B12,OVERSIZE - Hoodie - mottled beige,WOMEN,PULLOVER,OVERSIZE,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-mottled-beige-puc21j0oh-b12.html,https://img01.ztat.net/article/spp-media-p1/a2524e1888e54acbaec7e5f4f6ce907d/8c8938e75c41476995692508732a091d.jpg?imwidth=103&filter=packshot
JA222E0M0-B11,2 PACK - Chino - black/dusty olive,MEN,TROUSER,2 PACK,Jack & Jones,4999,4999,https://www.zalando.nl/jack-and-jones-jjimarco-jjdave-2-pack-chino-ja222e0m0-b11.html,https://img01.ztat.net/article/spp-media-p1/f4c0f6d0838035ff9bd516022dccee71/9c6a592d7df84695a0c6f93070400b84.jpg?imwidth=103
AD541E1IK-C11,Trainingsbroek - medium grey heather/white,WOMEN,TROUSER,Trainingsbroek,adidas Performance,4995,3495,https://www.zalando.nl/adidas-performance-essentials-french-terry-stripes-pants-trainingsbroek-medium-grey-heatherwhite-ad541e1ik-c11.html,https://img01.ztat.net/article/spp-media-p1/a723b421d03c4fc7b6d120a32d2951e2/f762235c6f3e43129d9b901226f709ab.jpg?imwidth=103&filter=packshot
PUC22S0IS-C12,Hoodie - grey,ALL,PULLOVER,Sweater,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-grey-puc22s0is-c12.html,https://img01.ztat.net/article/spp-media-p1/127ca1e2ba1a4c5ba6708ce315b63034/2909a70247ea402286019a441d647e4b.jpg?imwidth=103&filter=packshot
SO422T03G-K11,SDSOLANE - Jas - insignia blue,MEN,COAT,SDSOLANE,Solid,5995,5395,https://www.zalando.nl/solid-solane-jas-insignia-blue-so422t03g-k11.html,https://img01.ztat.net/article/spp-media-p1/b7d2b442c77631c9b835b8b5d08ab0e9/060ae793e0354027af6cb680a681447c.jpg?imwidth=103&filter=packshot
YO121002E-A11,T-shirt print - white,ALL,T_SHIRT_TOP,T-shirt print,YOURTURN,1499,1499,https://www.zalando.nl/yourturn-unisex-zebra-tee-t-shirt-print-white-yo121002e-a11.html,https://img01.ztat.net/article/spp-media-p1/0afdd20cd0183f599738f77afe13f95a/02576053dd3a455c99ee3b30cad55ed5.jpg?imwidth=103&filter=packshot
CZ621C0CM-K11,SIDE SPLIT - Galajurk - dark blue,WOMEN,DRESS,SIDE SPLIT,Chi Chi London,16100,12800,https://www.zalando.nl/chi-chi-london-cocktailjurk-dark-blue-cz621c0cm-k11.html,https://img01.ztat.net/article/spp-media-p1/2d9c8c6efd264dc2ac973dab8e255812/04b0edc55d174d318ccaaecf42b6c860.jpg?imwidth=103
ON381H003-Q11,ONLMADAM LIFE BEACH - Strandaccessoire - black,WOMEN,BEACH_ACCESSORIES,ONLMADAM LIFE BEACH,ONLY,2999,2999,https://www.zalando.nl/only-onlmadam-life-beach-strandaccessoire-black-on381h003-q11.html,https://img01.ztat.net/article/spp-media-p1/1f5c0c37baa43f4684af38b0595f3d63/0ce567ee858f4b159874988dfab11ac1.jpg?imwidth=103&filter=packshot
GS122O0AA-Q11,BASE 2 PACK  - T-shirt basic - black,MEN,T_SHIRT_TOP,BASE 2 PACK,G-Star,3495,2795,https://www.zalando.nl/g-star-base-r-t-ss-2-pack-t-shirt-basic-gs122o0aa-q11.html,https://img01.ztat.net/article/spp-media-p1/e91857421c1f3da894c7d309c606d62d/8e9dc35d28e54d63a6076b6f6b2127ec.jpg?imwidth=103
M9121I2DF-K11,LOTUSK - Trui - elektrisch blauw,WOMEN,PULLOVER,LOTUSK,Mango,3999,3999,https://www.zalando.nl/mango-lotusk-trui-elektrisch-blauw-m9121i2df-k11.html,https://img01.ztat.net/article/spp-media-p1/23adcfb12721441f90ba77b08b62a52f/16c89e0d164947ffa6363885f4988137.jpg?imwidth=103&filter=packshot
NA823E0HB-A11,A-lijn rok - white alyssum,KIDS,SKIRT,A-lijn rok,Name it,2699,2699,https://www.zalando.nl/name-it-a-lijn-rok-white-alyssum-na823e0hb-a11.html,https://img01.ztat.net/article/spp-media-p1/39c2852090ca42e48a19c0c923ab702d/0697676242164d499c72908090b7fad0.jpg?imwidth=103&filter=packshot
PI922O09R-Q11,T-shirt print - black,MEN,T_SHIRT_TOP,T-shirt print,Pier One,999,999,https://www.zalando.nl/pier-one-t-shirt-print-black-pi922o09r-q11.html,https://img01.ztat.net/article/spp-media-p1/04e10541dbfd4dc2bc8a8aeaa4c8804d/0ecfed4837d8419f99a0d24596a52fb4.jpg?imwidth=103&filter=packshot
ON581J029-Q12,BAAY TOP - Bikinitop - black out,WOMEN,BIKINI_TOP,BAAY TOP,O'Neill,3599,3599,https://www.zalando.nl/oneill-bikinitop-black-out-on581j029-q12.html,https://img01.ztat.net/article/spp-media-p1/74137488e84b434c9c65882bc60e82ec/43933bd362e74ea28bc8bab7d79d5a1b.jpg?imwidth=103&filter=packshot
WF523B03W-Q11,Broek - black,KIDS,TROUSER,Broek,WE Fashion,1900,1520,https://www.zalando.nl/we-fashion-broek-black-wf523b03w-q11.html,https://img01.ztat.net/article/spp-media-p1/13c182143cbb4337ae9409a86b7bfc11/51ed931f192d4ed8b2e424ecd4723181.jpg?imwidth=103&filter=packshot
ON321I2IA-M11,ONLUMA ANIMAL MIX - Trui - green,WOMEN,PULLOVER,ONLUMA ANIMAL MIX,ONLY,2499,2499,https://www.zalando.nl/only-onluma-animal-mix-trui-green-on321i2ia-m11.html,https://img01.ztat.net/article/spp-media-p1/5a93de065f224f01bac4ad4a3b7ffdb4/de847f53a08a4741bc83c50f4e6013fb.jpg?imwidth=103&filter=packshot
ON321G177-O11,Halflange jas - toasted coconut,WOMEN,JACKET,Blazer,ONLY,4999,4999,https://www.zalando.nl/only-onlkayle-orleen-blazer-toasted-coconut-on321g177-o11.html,https://img01.ztat.net/article/spp-media-p1/8ddce15c2d113037ad15390b3e1dc37d/b424a6ca80bc45f39b2d2282e00226a5.jpg?imwidth=103&filter=packshot
JA222G1I1-Q11,JJIGLENN JJORIGINAL - Slim fit jeans - black denim,MEN,TROUSER,JJIGLENN JJORIGINAL,Jack & Jones,3999,3199,https://www.zalando.nl/jack-and-jones-jjiglenn-jjoriginal-jeans-skinny-fit-black-denim-ja222g1i1-q11.html,https://img01.ztat.net/article/spp-media-p1/0ad1abf438584ff3a8476f45f98d493f/07c8c7ad4d1342e1ad5580b4947c2052.jpg?imwidth=103&filter=packshot
PI922F04K-C11,Jeansshort - grey denim,MEN,TROUSER,Jeansshort,Pier One,2299,2299,https://www.zalando.nl/pier-one-jeansshort-grey-denim-pi922f04k-c11.html,https://img01.ztat.net/article/spp-media-p1/924f19b2e0e34758a7c3f2ce9358860b/4c841805ffe9412d8d19d29642abbe86.jpg?imwidth=103&filter=packshot
BL522G027-K11,Slim fit jeans - denim light blue,MEN,TROUSER,Slim fit jeans,Blend,3995,3995,https://www.zalando.nl/blend-slim-fit-jeans-denim-light-blue-bl522g027-k11.html,https://img01.ztat.net/article/spp-media-p1/25ecb1b291293ba9b00e297b4f1b97c1/1ec460f0a1514ad99268e8586ebe32f8.jpg?imwidth=103&filter=packshot
